message_id,sms_text,sender_type,message_length,contains_url,contains_phone,contains_email,contains_currency,contains_special_chars,language,label
376,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
377,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
378,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
379,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
380,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
381,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
382,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
383,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
384,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
385,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
386,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
387,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
388,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
389,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
390,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
391,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
392,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
393,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
394,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
395,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
396,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
397,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
398,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
399,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
400,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
401,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
402,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
403,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
404,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
405,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
406,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
407,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
408,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
409,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
410,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
411,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
412,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
413,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
414,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
415,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
416,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
417,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
418,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
419,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
420,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
421,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
422,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
423,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
424,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
425,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
426,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
427,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
428,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
429,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
430,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
431,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
432,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
433,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
434,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
435,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
436,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
437,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
438,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
439,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
440,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
441,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
442,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
443,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
444,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
445,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
446,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
447,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
448,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
449,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
450,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
451,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
452,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
453,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
454,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
455,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
456,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
457,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
458,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
459,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
460,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
461,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
462,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
463,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
464,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
465,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
466,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
467,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
468,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
469,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
470,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
471,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
472,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
473,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
474,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
475,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
476,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
477,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
478,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
479,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
480,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
481,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
482,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
483,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
484,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
485,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
486,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
487,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
488,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
489,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
490,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
491,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
492,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
493,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
494,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
495,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
496,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
497,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
498,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
499,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
500,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
501,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
502,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
503,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
504,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
505,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
506,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
507,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
508,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
509,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
510,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
511,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
512,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
513,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
514,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
515,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
516,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
517,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
518,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
519,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
520,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
521,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
522,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
523,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
524,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
525,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
526,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
527,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
528,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
529,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
530,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
531,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
532,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
533,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
534,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
535,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
536,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
537,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
538,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
539,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
540,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
541,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
542,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
543,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
544,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
545,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
546,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
547,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
548,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
549,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
550,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
551,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
552,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
553,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
554,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
555,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
556,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
557,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
558,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
559,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
560,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
561,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
562,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
563,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
564,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
565,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
566,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
567,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
568,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
569,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
570,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
571,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
572,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
573,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
574,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
575,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
576,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
577,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
578,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
579,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
580,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
581,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
582,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
583,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
584,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
585,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
586,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
587,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
588,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
589,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
590,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
591,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
592,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
593,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
594,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
595,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
596,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
597,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
598,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
599,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
600,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
601,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
602,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
603,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
604,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
605,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
606,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
607,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
608,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
609,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
610,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
611,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
612,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
613,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
614,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
615,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
616,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
617,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
618,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
619,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
620,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
621,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
622,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
623,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
624,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
625,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
626,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
627,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
628,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
629,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
630,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
631,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
632,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
633,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
634,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
635,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
636,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
637,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
638,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
639,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
640,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
641,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
642,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
643,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
644,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
645,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
646,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
647,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
648,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
649,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
650,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
651,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
652,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
653,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
654,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
655,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
656,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
657,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
658,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
659,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
660,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
661,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
662,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
663,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
664,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
665,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
666,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
667,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
